id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
3119302,2013,708161000,36569000,671592000,274635000,81184000,227605000,88168000
3123403,2013,26550000,3062000,23488000,5815000,3236000,5315000,9123000
3125507,2013,24427000,639000,23788000,2107000,1317000,7173000,13191000
3127388,2013,37947000,1961000,35985000,4523000,2278000,16102000,13082000
3133501,2013,340052000,25069000,314983000,56138000,68227000,130471000,60148000
3133709,2013,1682497000,51216000,1631281000,25750000,1188785000,376433000,40313000
3136306,2013,957820000,73584000,884236000,223500000,164365000,351457000,144914000
3139409,2013,1638603000,156647000,1481956000,54188000,340406000,839920000,247441000
3140902,2013,280203000,32331000,247872000,19100000,38417000,136493000,53862000
3148004,2013,3130926000,295163000,2835763000,224281000,571571000,1604662000,435249000
3149408,2013,18792000,438000,18354000,4557000,558000,4446000,8792000
3159605,2013,1266645000,270343000,996303000,25141000,425236000,429576000,116350000
3162401,2013,148056000,4236000,143820000,19210000,5350000,43702000,75557000
3165503,2013,41197000,1573000,39624000,3089000,3026000,13762000,19747000
3169059,2013,39919000,1124000,38795000,13586000,1664000,9929000,13616000
3203700,2013,206822000,9529000,197294000,41666000,16848000,58880000,79899000
3302908,2013,583916000,25838000,558078000,7948000,44288000,348326000,157517000
3305208,2013,1452297000,110140000,1342157000,20665000,225449000,581561000,514482000
3306008,2013,2893042000,468647000,2424395000,15399000,892805000,1060770000,455420000
3500600,2013,96809000,4396000,92413000,0,7392000,67112000,17909000
3502804,2013,6094591000,666946000,5427645000,92843000,1026851000,3737384000,570567000
3506508,2013,2600973000,270168000,2330805000,47380000,638085000,1277713000,367626000
3507209,2013,69237000,6402000,62835000,11781000,28282000,16592000,6180000
3519808,2013,151764000,4767000,146997000,19755000,33660000,56029000,37553000
3527504,2013,32829000,643000,32187000,8427000,1859000,10512000,11388000
3529005,2013,6432238000,722570000,5709668000,47816000,1095732000,3769995000,796125000
3531001,2013,56932000,4578000,52354000,8451000,15415000,15265000,13223000
3538006,2013,5691879000,1041103000,4650777000,22925000,2057161000,2067225000,503466000
3540259,2013,56951000,1822000,55129000,18082000,3230000,17209000,16608000
3541307,2013,873188000,70512000,802676000,51326000,209657000,410192000,131501000
3544251,2013,1113517000,12154000,1101363000,32338000,849347000,134455000,85223000
3549904,2013,28290100000,4921866000,23368234000,22714000,7537678000,13625051000,2182790000
3556008,2013,243934000,12037000,231898000,59778000,26478000,101992000,43651000
4103909,2013,322996000,16758000,306238000,125459000,23376000,109722000,47681000
4111803,2013,821339000,65347000,755992000,136871000,158428000,335359000,125335000
4111902,2013,484159000,42192000,441967000,64168000,167020000,163446000,47334000
4113007,2013,146480000,11566000,134914000,47390000,6708000,58028000,22787000
4126355,2013,170102000,9515000,160587000,81152000,7368000,52352000,19716000
4127403,2013,537899000,38828000,499071000,184867000,72008000,188305000,53891000
4206900,2013,344582000,32861000,311720000,15192000,96334000,135875000,64320000
4216206,2013,3279382000,675901000,2603481000,13781000,1183717000,1189834000,216150000
4217758,2013,85061000,9643000,75418000,16938000,24817000,22793000,10870000
4300109,2013,355290000,26755000,328535000,104696000,47795000,117323000,58721000
4301503,2013,239473000,16513000,222960000,87373000,18617000,91784000,25186000
4309951,2013,93924000,3047000,90877000,48691000,2806000,21368000,18012000
4313037,2013,123148000,7141000,116006000,15538000,53414000,28248000,18807000
4313490,2013,69751000,2967000,66784000,28232000,4021000,17758000,16773000
4314076,2013,141940000,10728000,131212000,55800000,16800000,34414000,24197000
4314555,2013,41632000,1262000,40371000,17727000,1111000,8784000,12749000
4316436,2013,119503000,6985000,112518000,52814000,3635000,41551000,14518000
4316907,2013,5755138000,550288000,5204850000,163746000,680408000,3449033000,911662000
4318309,2013,1181748000,84282000,1097466000,252458000,95406000,546339000,203263000
4319737,2013,47377000,665000,46712000,25856000,1623000,7451000,11781000
5005103,2013,136896000,7929000,128968000,78896000,6396000,17189000,26487000
5007505,2013,110099000,7521000,102578000,28813000,24048000,24422000,25294000
5104500,2013,36515000,3399000,33116000,6122000,8521000,5790000,12683000
5209101,2013,1186167000,105012000,1081156000,320381000,204322000,427348000,129105000
5209705,2013,400099000,41814000,358286000,48742000,139625000,110553000,59365000
5210307,2013,35044000,2201000,32843000,11102000,2731000,9754000,9255000
5211800,2013,571878000,44120000,527759000,67796000,102732000,229085000,128146000
5211909,2013,3336088000,297685000,3038403000,915118000,572267000,1234388000,316630000
5219803,2013,122499000,4695000,117805000,25873000,30541000,26766000,34625000
5220264,2013,94148000,4239000,89909000,50592000,6687000,17590000,15040000
1100189,2014,837925000,130899000,707026000,65918000,138381000,326135000,176592000
1100700,2014,203987000,5274000,198713000,83489000,23829000,22308000,69087000
1101468,2014,76783000,2417000,74366000,43398000,3690000,8714000,18564000
1200138,2014,129895000,1677000,128218000,60971000,3489000,13845000,49912000
1200203,2014,1150664000,98302000,1052362000,79024000,110031000,415168000,448140000
1304104,2014,189775000,1802000,187973000,82398000,7715000,24113000,73746000
1501006,2014,91998000,1104000,90894000,27130000,3367000,9592000,50805000
1505031,2014,424552000,34482000,390070000,134664000,35659000,138207000,81539000
1506005,2014,218863000,4359000,214504000,90605000,8572000,28833000,86494000
1506195,2014,256946000,11536000,245410000,59978000,20700000,50556000,114176000
1507458,2014,290862000,18253000,272609000,90667000,18563000,89205000,74173000
1712405,2014,26998000,475000,26523000,3250000,613000,3561000,19100000
1715002,2014,38696000,1608000,37088000,8846000,1317000,7099000,19826000
2104107,2014,126136000,4847000,121289000,45137000,10121000,33833000,32198000
2107506,2014,694752000,42562000,652189000,13094000,93178000,312045000,233874000
2110658,2014,155148000,9548000,145599000,61495000,15944000,49229000,18932000
2111201,2014,1583683000,137014000,1446669000,17401000,235890000,828307000,365071000
2111573,2014,45964000,1685000,44280000,19371000,1788000,10063000,13058000
2112704,2014,269691000,9003000,260688000,42041000,15476000,73975000,129195000
2202026,2014,39858000,1032000,38825000,3945000,1264000,7136000,26481000
2308377,2014,67366000,1539000,65827000,7344000,2026000,13734000,42722000
2310407,2014,66194000,2135000,64060000,7544000,2533000,17823000,36159000
2312403,2014,1444778000,321179000,1123598000,45567000,527941000,359427000,190663000
2404507,2014,260612000,64512000,196100000,25486000,-236574000,256054000,151133000
2405207,2014,45083000,2810000,42273000,2597000,4239000,10010000,25427000
2412302,2014,77125000,2052000,75073000,1872000,2550000,16102000,54549000
2413805,2014,20572000,1113000,19459000,1062000,1014000,4087000,13296000
2414001,2014,112045000,8705000,103340000,5266000,8772000,29732000,59571000
2501153,2014,14515000,327000,14188000,581000,545000,2237000,10826000
2505105,2014,156970000,8909000,148061000,9798000,5030000,49679000,83554000
2505501,2014,25369000,987000,24382000,643000,857000,6516000,16367000
2515104,2014,69751000,1648000,68103000,4440000,2134000,12718000,48811000
2603926,2014,66518000,1847000,64671000,9354000,1310000,12485000,41522000
2605905,2014,190272000,6628000,183644000,23850000,4900000,51934000,102961000
2606309,2014,47792000,1475000,46318000,4491000,2410000,11340000,28077000
2609907,2014,493483000,35734000,457750000,13403000,23993000,212636000,207717000
2612109,2014,49470000,1102000,48368000,2226000,1182000,10887000,34072000
2613107,2014,303404000,25381000,278023000,12661000,20837000,129684000,114841000
2613909,2014,1252558000,180281000,1072278000,24454000,118231000,660950000,268642000
2616100,2014,58498000,2360000,56138000,2906000,2080000,16679000,34473000
2704807,2014,107778000,6165000,101613000,6064000,3846000,47814000,43889000
2705507,2014,206426000,7369000,199057000,52252000,13235000,53454000,80116000
2801504,2014,750055000,34169000,715886000,5364000,456986000,150127000,103410000
2801603,2014,42663000,1310000,41353000,3057000,1997000,10413000,25886000
2803500,2014,1234282000,140606000,1093677000,109044000,187003000,400268000,397362000
2902609,2014,121193000,5284000,115909000,11447000,7215000,40304000,56943000
2906709,2014,155099000,6107000,148992000,12868000,10562000,53716000,71846000
2907806,2014,216195000,10754000,205441000,19521000,11864000,88182000,85874000
2909802,2014,809365000,89923000,719442000,31412000,81363000,443912000,162754000
2910909,2014,38312000,927000,37385000,6937000,2127000,9953000,18368000
2911857,2014,78668000,2949000,75719000,10833000,3719000,22797000,38369000
2918100,2014,274370000,10968000,263402000,44002000,17486000,89356000,112558000
2929909,2014,363448000,30245000,333203000,13017000,17753000,189267000,113166000
2930709,2014,4413660000,894373000,3519287000,6704000,1311407000,1799389000,401787000
2931301,2014,108348000,3244000,105104000,28789000,5742000,25376000,45197000
3100302,2014,155155000,10278000,144876000,27317000,8289000,66512000,42758000
3102852,2014,76102000,2532000,73569000,22014000,3667000,19128000,28760000
3104809,2014,57564000,1718000,55846000,15421000,4730000,16694000,19001000
3105004,2014,81164000,3720000,77444000,19167000,8672000,20782000,28823000
3109105,2014,115005000,5622000,109383000,20457000,7243000,46796000,34888000
3111150,2014,28900000,683000,28217000,3899000,1174000,7076000,16067000
3113602,2014,111166000,10664000,100501000,10715000,7449000,59467000,22870000
3119203,2014,75554000,1598000,73956000,14100000,5970000,18536000,35350000
3120839,2014,41436000,1414000,40022000,6166000,3058000,13401000,17396000
3127701,2014,5029289000,457727000,4571562000,51749000,626569000,2923346000,969898000
3128501,2014,38943000,2196000,36747000,2866000,5308000,11703000,16870000
3130200,2014,147853000,13364000,134488000,24513000,17796000,56825000,35355000
3139102,2014,92295000,4136000,88160000,33951000,9615000,26138000,18456000
3149309,2014,1582456000,208992000,1373463000,14359000,613467000,521065000,224572000
3151404,2014,401396000,33098000,368298000,34090000,75369000,182362000,76477000
3155801,2014,245745000,22311000,223434000,13232000,45508000,111760000,52934000
3202207,2014,455320000,39634000,415686000,17135000,182011000,132703000,83837000
3203106,2014,114320000,6218000,108102000,12818000,8230000,39966000,47088000
3306305,2014,10501937000,1443263000,9058674000,5217000,3175410000,4248368000,1629678000
3519253,2014,110853000,6536000,104317000,31433000,4486000,39934000,28463000
3524303,2014,2340380000,216894000,2123486000,172055000,431757000,1251230000,268444000
3527256,2014,29867000,521000,29346000,6809000,2124000,8058000,12355000
3529302,2014,3269449000,403892000,2865557000,34281000,1222436000,1364802000,244038000
3539905,2014,105082000,6779000,98303000,20346000,22536000,34843000,20578000
3541604,2014,1603628000,164849000,1438780000,62394000,701694000,537024000,137667000
3542404,2014,556777000,71370000,485406000,29031000,71850000,310459000,74066000
3556701,2014,7581422000,1709370000,5872052000,15584000,2402623000,3090141000,363704000
4111506,2014,600553000,50292000,550261000,55322000,35404000,353363000,106171000
4111704,2014,69546000,2738000,66808000,24368000,4784000,18400000,19255000
4113700,2014,16455810000,1778791000,14677019000,232372000,2957471000,9502065000,1985111000
4118303,2014,46700000,2066000,44634000,19793000,1516000,10394000,12930000
4120606,2014,860546000,56091000,804456000,258352000,68732000,308491000,168881000
4200705,2014,177694000,7155000,170540000,66835000,10776000,58251000,34678000
4211892,2014,40870000,781000,40089000,20976000,1759000,6196000,11158000
4213005,2014,129648000,23336000,106312000,21578000,41206000,28199000,15330000
4216008,2014,265725000,19718000,246007000,54506000,65766000,85885000,39850000
4300646,2014,78807000,4429000,74378000,12628000,12024000,19919000,29806000
4303558,2014,144572000,12587000,131985000,46585000,22373000,48846000,14182000
4307500,2014,550368000,48798000,501570000,135502000,52942000,252510000,60617000
4311007,2014,585492000,29515000,555977000,185398000,32880000,231607000,106091000
4311700,2014,120188000,5167000,115021000,45807000,8299000,38796000,22118000
4315305,2014,363170000,17390000,345780000,91750000,16278000,155147000,82605000
4319372,2014,70346000,2399000,67947000,34079000,4098000,13417000,16352000
4319737,2014,44362000,714000,43648000,21787000,1545000,7293000,13023000
4320453,2014,38053000,954000,37099000,19392000,1817000,5431000,10459000
4320859,2014,74903000,2854000,72049000,31453000,3175000,17335000,20086000
4321451,2014,1029998000,119692000,910306000,58392000,323464000,413580000,114870000
4321477,2014,100720000,5420000,95300000,37311000,4645000,28312000,25032000
5005707,2014,1350499000,117795000,1232703000,179811000,316810000,488591000,247491000
5007307,2014,78200000,5045000,73156000,23586000,3082000,20984000,25504000
5101001,2014,56061000,3407000,52654000,23853000,1587000,10171000,17043000
5103601,2014,265292000,14207000,251085000,148347000,18345000,47778000,36614000
5107305,2014,553768000,37548000,516219000,232778000,53488000,147155000,82798000
5107958,2014,2285691000,263845000,2021846000,318035000,303142000,1004628000,396041000
5108956,2014,128947000,9322000,119625000,30846000,9627000,40528000,38623000
5203906,2014,205740000,15659000,190081000,61014000,18132000,76327000,34607000
5208806,2014,646378000,66023000,580355000,13463000,204056000,234463000,128373000
5219357,2014,64434000,2911000,61523000,31944000,3119000,10356000,16103000
5222005,2014,302880000,23010000,279870000,92005000,24678000,115305000,47881000
1100049,2015,1794478000,195894000,1598583000,166097000,203707000,784955000,443824000
1100080,2015,187170000,7030000,180140000,59755000,4493000,35970000,79922000
1100908,2015,66529000,2075000,64454000,35193000,1529000,5614000,22117000
1200179,2015,160134000,4601000,155532000,69715000,5677000,19482000,60657000
1301407,2015,403200000,5385000,397815000,220332000,10563000,43151000,123769000
1302108,2015,60551000,1571000,58980000,17090000,2226000,9545000,30119000
1500602,2015,3201408000,264765000,2936642000,244108000,1197182000,1155847000,339505000
1502954,2015,287743000,18644000,269099000,77372000,26009000,66278000,99441000
1503457,2015,436248000,17141000,419107000,73300000,111196000,63311000,171300000
1504455,2015,624718000,20911000,603807000,366231000,34843000,111752000,90981000
1506203,2015,348010000,29705000,318304000,15252000,30311000,159238000,113503000
1600279,2015,531997000,23320000,508677000,11060000,28472000,154554000,314591000
1711803,2015,29238000,769000,28469000,9983000,760000,4102000,13624000
1718204,2015,1372034000,166004000,1206030000,105273000,234945000,599794000,266018000
2100808,2015,109529000,6669000,102860000,16772000,11219000,32886000,41983000
2105427,2015,230848000,13445000,217403000,57430000,17960000,72786000,69228000
2106201,2015,33374000,941000,32433000,6519000,1464000,7318000,17132000
2107357,2015,121396000,4280000,117116000,23295000,5711000,29927000,58183000
2108108,2015,134938000,6355000,128583000,27063000,6690000,39596000,55234000
2110708,2015,267462000,13407000,254055000,59176000,15901000,89869000,89110000
2200707,2015,61666000,3755000,57910000,2561000,2695000,18106000,34548000
2201408,2015,55348000,2946000,52403000,5178000,8491000,13529000,25204000
2202083,2015,65895000,3750000,62145000,21421000,1375000,11825000,27525000
2202117,2015,29024000,1089000,27935000,1436000,963000,6193000,19343000
2202251,2015,26675000,979000,25696000,3786000,1071000,4555000,16284000
2206803,2015,51627000,1316000,50311000,1921000,1866000,9720000,36804000
2209807,2015,27919000,1072000,26847000,2568000,1582000,6130000,16567000
2210623,2015,31060000,975000,30085000,8786000,840000,4088000,16370000
2304269,2015,60004000,2440000,57563000,8493000,3567000,15148000,30356000
2305001,2015,325966000,18642000,307324000,68884000,12453000,108041000,117946000
2306900,2015,485151000,49567000,435585000,37545000,111210000,180387000,106442000
2309300,2015,247084000,21048000,226036000,10088000,8810000,108698000,98439000
2309458,2015,140712000,5675000,135037000,13660000,5750000,37108000,78519000
2312601,2015,90846000,5707000,85139000,5213000,7599000,31324000,41003000
2403608,2015,306875000,32037000,274837000,11305000,41932000,95713000,125887000
2405603,2015,146670000,13617000,133053000,10696000,23482000,38836000,60039000
2414001,2015,120137000,8399000,111738000,3854000,9554000,32854000,65477000
2414100,2015,76051000,5003000,71048000,4323000,2628000,19973000,44124000
2507606,2015,53604000,1752000,51852000,2573000,2829000,12286000,34165000
2508000,2015,63812000,2096000,61717000,4064000,2509000,12934000,42210000
2508703,2015,27818000,868000,26950000,846000,938000,5608000,19559000
2512762,2015,38284000,2220000,36064000,3678000,2002000,8261000,22123000
2604700,2015,127158000,3276000,123882000,24291000,3410000,27381000,68801000
2608800,2015,367335000,29540000,337795000,27560000,16132000,156596000,137506000
2704807,2015,125155000,7219000,117936000,6109000,3938000,62736000,45154000
2705705,2015,192812000,14628000,178184000,8547000,7121000,94756000,67760000
2707107,2015,175714000,6489000,169224000,15851000,7155000,56249000,89969000
2708006,2015,474985000,31555000,443430000,15468000,18765000,262911000,146285000
2708600,2015,1031352000,90162000,941191000,77894000,323481000,333394000,206422000
2901353,2015,135203000,4140000,131063000,8929000,35269000,39756000,47109000
2904100,2015,128250000,4377000,123874000,12640000,6646000,40860000,63727000
2904407,2015,80762000,1829000,78933000,31612000,2648000,15100000,29573000
2906006,2015,611961000,49290000,562672000,41402000,109529000,210365000,201375000
2909703,2015,113579000,7362000,106217000,24147000,4759000,36400000,40911000
2911709,2015,1141389000,105331000,1036058000,27348000,191463000,580406000,236841000
2921302,2015,85727000,5950000,79776000,2190000,5885000,35476000,36225000
2928109,2015,385773000,26737000,359036000,37287000,23432000,165214000,133104000
2928208,2015,206865000,11038000,195827000,38493000,15526000,64729000,77078000
2930808,2015,89196000,3689000,85507000,4605000,4169000,27547000,49186000
2931806,2015,104101000,3076000,101024000,13823000,4329000,28730000,54143000
3103801,2015,99990000,12105000,87885000,14813000,23585000,35280000,14207000
3111408,2015,343743000,31904000,311839000,88816000,86025000,102370000,34628000
3114105,2015,181433000,14237000,167196000,27648000,8127000,81520000,49900000
3115904,2015,33946000,1324000,32621000,5128000,1956000,11729000,13809000
3116308,2015,45707000,1007000,44700000,6032000,3287000,12050000,23331000
3127404,2015,50603000,2919000,47685000,5524000,3952000,19886000,18323000
3129004,2015,86388000,4289000,82099000,12287000,7275000,32454000,30083000
3133907,2015,50345000,2129000,48216000,8360000,3181000,15526000,21149000
3146404,2015,53118000,2649000,50469000,12158000,2219000,16996000,19096000
3148400,2015,44959000,998000,43961000,12538000,1617000,9710000,20095000
3161056,2015,30135000,793000,29342000,4499000,1879000,7506000,15458000
3163607,2015,26850000,785000,26065000,4616000,1274000,7385000,12790000
3163904,2015,78908000,3253000,75655000,25393000,3794000,26492000,19976000
3164407,2015,203074000,32789000,170285000,8394000,14528000,125911000,21451000
3165537,2015,739195000,77902000,661293000,2442000,285157000,240323000,133372000
3205101,2015,1810309000,289298000,1521012000,22980000,419494000,798440000,280097000
3302452,2015,133435000,10281000,123154000,3250000,21738000,48939000,49227000
3501152,2015,1804697000,524999000,1279698000,746000,835936000,361871000,81145000
3501905,2015,3237533000,553983000,2683549000,105327000,994680000,1308566000,274976000
3503406,2015,137093000,6311000,130781000,31249000,10952000,56696000,31886000
3521101,2015,588471000,72549000,515922000,13137000,313326000,160270000,29189000
3524105,2015,1092701000,153837000,938864000,102462000,134650000,549071000,152682000
3540259,2015,59983000,2297000,57685000,17033000,3319000,19155000,18179000
3540507,2015,159428000,8535000,150893000,41419000,30372000,47964000,31138000
3544301,2015,258693000,24943000,233750000,3435000,79927000,109380000,41008000
3551801,2015,242414000,7471000,234942000,102993000,13127000,67557000,51266000
3553609,2015,271146000,16771000,254375000,51959000,58154000,97986000,46276000
3556453,2015,1907523000,263517000,1644006000,31162000,600783000,825583000,186477000
3557303,2015,214116000,19565000,194551000,38081000,34183000,77079000,45209000
4100905,2015,89925000,6796000,83129000,28876000,4460000,26724000,23068000
4101309,2015,161022000,6703000,154319000,79715000,12430000,32985000,29188000
4101655,2015,94921000,4882000,90039000,45637000,4239000,24435000,15728000
4107157,2015,96796000,5179000,91617000,38345000,4099000,26703000,22469000
4107801,2015,148255000,9432000,138822000,55658000,14693000,47391000,21080000
4110953,2015,300805000,21792000,279012000,58019000,76998000,96240000,47755000
4118808,2015,279622000,19466000,260156000,84867000,13387000,108219000,53682000
4119608,2015,700989000,52587000,648403000,156345000,64411000,309023000,118625000
4121307,2015,90841000,4058000,86783000,40579000,7196000,22178000,16830000
4202578,2015,41244000,2022000,39221000,14059000,2145000,11319000,11699000
4204756,2015,38921000,1693000,37228000,14853000,2613000,9552000,10210000
4204806,2015,1082175000,111706000,970468000,78978000,276045000,471455000,143991000
4210407,2015,168241000,17346000,150895000,10387000,34038000,78896000,27574000
4211892,2015,44323000,1167000,43157000,22227000,1706000,6849000,12375000
4212502,2015,593903000,51537000,542365000,42154000,65849000,315793000,118569000
4213906,2015,43463000,1334000,42130000,19566000,1834000,10386000,10343000
4215109,2015,248128000,37432000,210696000,11773000,71607000,85135000,42182000
4217402,2015,392659000,43980000,348680000,12202000,131621000,129243000,75613000
4301925,2015,42201000,956000,41245000,23160000,1227000,5991000,10868000
4302907,2015,310651000,11133000,299518000,134645000,13807000,90832000,60234000
4305355,2015,1101315000,145527000,955788000,30966000,427729000,330500000,166592000
4307906,2015,2821296000,499300000,2321996000,124799000,808053000,1113242000,275902000
4308409,2015,173094000,8362000,164732000,56801000,16064000,61006000,30862000
4309001,2015,612031000,50277000,561754000,175889000,65165000,242487000,78212000
4309407,2015,744772000,73726000,671046000,47496000,214948000,306853000,101749000
4311205,2015,987126000,105455000,881670000,264399000,49028000,478168000,90075000
4312104,2015,93967000,4623000,89344000,28764000,8325000,28924000,23331000
4315321,2015,131884000,5238000,126645000,76717000,4541000,28943000,16444000
4318200,2015,526674000,26244000,500429000,204385000,40773000,166848000,88424000
5000906,2015,192022000,17401000,174620000,68502000,8610000,51647000,45861000
5002159,2015,197649000,20742000,176907000,33761000,47913000,47074000,48158000
5005806,2015,230828000,15570000,215258000,81278000,7901000,53131000,72948000
5100607,2015,943581000,66059000,877522000,399942000,137409000,283074000,57097000
5104807,2015,814401000,65346000,749055000,210027000,119901000,285489000,133637000
5107180,2015,243453000,16913000,226540000,107740000,10065000,62543000,46193000
5107297,2015,37633000,1648000,35984000,8965000,974000,5981000,20065000
5107768,2015,379498000,23341000,356157000,230432000,17321000,86060000,22344000
5108204,2015,83737000,5236000,78500000,27936000,3356000,25724000,21485000
5205455,2015,266372000,40113000,226259000,18838000,122247000,51305000,33869000
5207253,2015,190873000,9783000,181090000,90487000,11238000,49025000,30340000
5213004,2015,181436000,10746000,170691000,53109000,14643000,57441000,45498000
5219456,2015,61008000,1966000,59042000,31211000,3183000,9154000,15494000
5219704,2015,124396000,7568000,116829000,23128000,6037000,53077000,34587000
5222005,2015,312348000,22177000,290171000,98428000,22235000,116878000,52631000
5222054,2015,322298000,32076000,290222000,92897000,40898000,124431000,31997000
5222302,2015,198935000,7326000,191609000,121986000,15057000,32944000,21623000
1100049,2016,1947283000,194930000,1752352000,188005000,231791000,847298000,485259000
1100114,2016,1313922000,126374000,1187548000,166004000,228607000,498283000,294654000
1100601,2016,134084000,4206000,129878000,71048000,3280000,16512000,39038000
1101104,2016,153760000,7432000,146328000,42364000,13581000,32072000,58311000
1101435,2016,106656000,3519000,103137000,45431000,3063000,11635000,43009000
1101476,2016,58681000,1891000,56790000,22674000,1785000,7695000,24636000
1302108,2016,59570000,1645000,57925000,16149000,2155000,10359000,29262000
1302603,2016,70234306000,12405653000,57828654000,207377000,25171086000,24560215000,7889975000
1303205,2016,126322000,4150000,122172000,13632000,5146000,31522000,71873000
1304062,2016,423684000,24909000,398775000,20306000,20203000,131869000,226396000
1304260,2016,172385000,2990000,169395000,79386000,6564000,25593000,57852000
1502103,2016,1138431000,38253000,1100178000,361261000,42847000,244203000,451867000
1503606,2016,1597707000,163037000,1434670000,176652000,260960000,667542000,329516000
1506187,2016,518442000,29619000,488823000,120448000,34947000,152995000,180433000
1703107,2016,71681000,4752000,66929000,14334000,3143000,17949000,31502000
1705102,2016,61465000,1779000,59686000,29833000,1843000,7833000,20177000
2100204,2016,117713000,4363000,113350000,14420000,7871000,29452000,61607000
2103125,2016,43625000,1120000,42505000,5196000,1742000,9032000,26534000
2103554,2016,108033000,2305000,105728000,27464000,7441000,20006000,50817000
2108108,2016,151229000,7748000,143481000,27062000,6926000,48543000,60950000
2111763,2016,147948000,5287000,142661000,41478000,7027000,40030000,54126000
2202059,2016,57853000,2324000,55529000,4837000,1839000,11532000,37321000
2203271,2016,33584000,2918000,30665000,2304000,1121000,5809000,21432000
2203420,2016,30397000,1258000,29138000,1955000,1106000,6884000,19194000
2204550,2016,30437000,1082000,29355000,1068000,1379000,6520000,20388000
2205359,2016,22886000,1033000,21853000,3256000,768000,3837000,13991000
2207504,2016,87213000,4036000,83177000,9568000,3408000,17162000,53040000
2207553,2016,26292000,840000,25452000,3123000,891000,4529000,16909000
2208700,2016,58863000,3224000,55639000,6681000,1612000,14684000,32663000
2301208,2016,190898000,8710000,182187000,18011000,12213000,57619000,94345000
2306553,2016,433558000,34616000,398941000,48643000,115279000,103811000,131208000
2311207,2016,75663000,2937000,72726000,9670000,4328000,21836000,36892000
2406403,2016,29705000,721000,28984000,1797000,4644000,5183000,17360000
2409803,2016,117495000,4118000,113377000,8851000,7754000,24156000,72616000
2410603,2016,26685000,769000,25916000,1169000,868000,5811000,18068000
2410702,2016,27888000,957000,26931000,1004000,1500000,6056000,18372000
2411429,2016,37369000,2281000,35088000,3907000,8500000,6836000,15845000
2412500,2016,207744000,13204000,194540000,10215000,6937000,73235000,104152000
2413904,2016,106528000,5640000,100887000,18506000,8166000,17300000,56916000
2414704,2016,38713000,862000,37851000,2110000,1441000,8599000,25701000
2513851,2016,22350000,865000,21485000,1875000,627000,4772000,14212000
2609600,2016,5271214000,541008000,4730207000,3033000,792501000,2676137000,1258536000
2614402,2016,38889000,1059000,37830000,2109000,951000,8081000,26688000
2704708,2016,1639965000,347002000,1292963000,119934000,575169000,371676000,226184000
2707206,2016,85978000,2543000,83435000,7983000,1852000,19321000,54280000
2801603,2016,49842000,1985000,47857000,3266000,2405000,14483000,27703000
2902104,2016,392071000,13921000,378149000,60326000,23258000,121594000,172971000
2902401,2016,115246000,3340000,111905000,35187000,8934000,21800000,45984000
2908903,2016,180406000,12414000,167991000,20015000,23071000,55996000,68910000
2909901,2016,273129000,16013000,257115000,49510000,18452000,72557000,116596000
2919058,2016,73948000,3004000,70944000,18908000,5563000,19234000,27239000
2921609,2016,60636000,1718000,58919000,13345000,2521000,14517000,28537000
2922508,2016,246169000,13933000,232236000,13527000,20451000,114598000,83660000
2923001,2016,472132000,42298000,429834000,66514000,42589000,189615000,131116000
2927002,2016,869925000,17681000,852244000,518014000,44892000,163025000,126314000
2928059,2016,107138000,3153000,103985000,29548000,6666000,23931000,43840000
3103900,2016,266124000,15608000,250516000,109982000,23034000,83165000,34336000
3104205,2016,1104195000,148863000,955332000,38777000,329197000,429195000,158162000
3110806,2016,39442000,1465000,37977000,5213000,1558000,13178000,18027000
3112406,2016,124055000,6655000,117400000,44099000,6292000,39475000,27534000
3113701,2016,356377000,28748000,327629000,66772000,57081000,125143000,78633000
3114501,2016,380841000,51340000,329501000,44520000,71513000,142397000,71071000
3115359,2016,275019000,5610000,269409000,7277000,161222000,68879000,32031000
3122504,2016,52566000,2770000,49797000,2290000,2753000,22879000,21876000
3127800,2016,278251000,5140000,273111000,32300000,135807000,39581000,65423000
3132909,2016,203996000,15254000,188741000,61015000,9464000,76193000,42070000
3134905,2016,500152000,49912000,450240000,41313000,102295000,204013000,102619000
3137536,2016,207290000,14962000,192329000,80667000,19492000,55947000,36223000
3140555,2016,58889000,1258000,57631000,4043000,7016000,15423000,31150000
3146206,2016,46227000,1326000,44901000,6812000,1720000,12501000,23868000
3156304,2016,369888000,37457000,332432000,36701000,201733000,63944000,30053000
3158409,2016,44221000,1251000,42969000,14217000,1955000,10402000,16396000
3203130,2016,342795000,34194000,308601000,25265000,64100000,147909000,71327000
3205002,2016,18331285000,3873589000,14457696000,18828000,4688131000,7840865000,1909871000
3303906,2016,12693830000,1435563000,11258267000,50268000,3051364000,6085621000,2071014000
3503109,2016,133775000,3426000,130350000,59460000,7820000,35621000,27450000
3509106,2016,78489000,3588000,74901000,27728000,2946000,17800000,26427000
3509601,2016,1764249000,194889000,1569360000,7865000,439678000,833976000,287840000
3522158,2016,37720000,1470000,36251000,4116000,6973000,9711000,15451000
3530201,2016,401367000,25001000,376365000,95161000,87120000,125290000,68794000
3535606,2016,261849000,20007000,241841000,10963000,39142000,116163000,75573000
4102307,2016,608501000,79628000,528873000,43610000,252902000,172663000,59699000
4104659,2016,1308605000,132813000,1175793000,258115000,348713000,462154000,106811000
